city_name,job_id,benefits,bid,campaign_budget,campaign_id,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
Humble,157,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,,29.9482,-95.2599,Capital Markets,Trader,,1000,0,,1,77396,['Javascript'],Texas,1,Job Frontend,Full Time
Humble,56,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,29.995,-95.1772,Capital Markets,Trader,,,,,,77346,['Javascript'],Texas,2,123,Full Time
North Metro,222,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,7,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9766,-84.15,Capital Markets,Trader,,2000,0,,1,30026,"['C#', 'Javascript']",Georgia,2,Job 118,Full Time
Lafayette,1454,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.8974,-122.117,Construction / Facilities,Demolitions,,1000,0,,1,94549,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Flushing,1219,['Retirement benefit or accounts'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344,0,,1,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
Flushing,1218,['Retirement benefit or accounts'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344,0,,1,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
Flushing,1212,['Retirement benefit or accounts'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344,0,,1,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
Flushing,1206,['Retirement benefit or accounts'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344,0,,1,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
Flushing,1200,['Retirement benefit or accounts'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344,0,,1,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
Flushing,306,"['Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,8,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7515,-73.8209,Capital Markets,Trader,,2000,0,,1,11355,"['mySql', 'C#', 'Javascript']",New York,2,Job 1022,Part Time
Flushing,297,"['Health insurance', 'Flexible and remote working options']",0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7515,-73.8209,Capital Markets,Trader,,1000,0,,1,11355,"['Javascript', 'C#']",New York,1,Job 346,Part Time
Flushing,206,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,91,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Dessc,,40.7515,-73.8209,Capital Markets,Trader,,2000,0,,1,11355,"['Javascript', 'C#']",New York,1,Job 1156,Full Time
New Braunfels,2070,['Health insurance'],0,,231,,FPT,abc,4ad0ef1e3105a4b3f3bed8ccf7d41036223dd755,29.6977,-98.0702,Capital Markets,Trader,,10000,2,,1,78130,['Javascript'],Texas,1,Job_n_test,FULL_TIME
New Braunfels,423,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,29.6977,-98.0702,Construction / Facilities,Finish Carpenter,,2000,0,,1,78130,"['Javascript', 'C#']",Texas,1,Job 338,Part Time
New Braunfels,336,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",1.399999976158142,,15,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f,29.6977,-98.0702,Capital Markets,Trader,,2000,0,,1,78130,"['Javascript', 'C#']",Texas,2,Job 1128,Full Time
Kingwood,1830,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.0493,-95.2213,Finance,Financial Advisor,,2000,2,,1,77339,['mySql'],Texas,1,Data Analyst,FULL_TIME
Kingwood,1541,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.0493,-95.2213,Finance,Financial Advisor,,2000,0,,1,77339,['mySql'],Texas,1,Data Analyst,FULL_TIME
Kingwood,1504,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.0493,-95.2213,Finance,Financial Advisor,,2000,2,,1,77339,['mySql'],Texas,1,Data Analyst,FULL_TIME
Howell,662,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.1498,-74.2001,Construction / Facilities,Building Inspection,,12345,0,,1,07731,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
Marina,683,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,36.6861,-121.787,Construction / Facilities,Foreman,,2000,0,,1,93933,"['mySql', 'aa']",California,1,Job 2341,Full Time
Lawndale,232,"['Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8883,-118.351,Capital Markets,Trader,,2000,0,,1,90260,"['mySql', 'C#']",California,2,Job 309,Full Time
Gilroy,677,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.0143,-121.55,Construction / Facilities,Foreman,,2000,0,,1,95020,"['mySql', 'aa']",California,1,Job 2341,Full Time
Coto Laurel,1357,['Eat'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,18.1042,-66.5717,Construction / Facilities,Masonry - Finishing,,2000,0,,1,00780,['Sleep'],Puerto Rico,2,Job 1631,Part Time
Ponce,1354,['Eat'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,17.9867,-66.609,Construction / Facilities,Masonry - Finishing,,2000,0,,1,00734,['Sleep'],Puerto Rico,2,Job 1631,Part Time
Pomona,1368,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.0418,-117.757,Emergency Services / Enforcement,Personal / Private Security,,2000,0,,1,91766,['Sleep'],California,2,Job 1633,Part Time
Pomona,1157,"['Life insurance', 'Health insurance']",0,,63,,Gotoro 6,Desc,,34.0418,-117.757,Education / Higher Education,Teacher - Preschool,,2000,2,,1,91766,['mySql'],California,1,Job2252187,Part Time
Woodside,2022,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.7448,-73.9052,Education / Higher Education,Enrollment / General,,1000,4,,1,11377,['C#'],New York,1,Job 1446,PART_TIME
Woodside,1993,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.7448,-73.9052,Capital Markets,Financial Sales / Broker,,1000,2,,1,11377,['Javascript'],New York,1,Job1427_update,PART_TIME
Woodside,1958,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.7448,-73.9052,Education / Higher Education,Teaching Assistant,,3303,2,,1,11377,['Javascript'],New York,1,hackerr,FULL_TIME
Woodside,1870,"['PHP', 'SOS']",0,,223,,FPT - managed,Desc,,40.7448,-73.9052,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000,2,,1,11377,"['bb', 'Php']",New York,1,Job1817,PART_TIME
Woodside,1275,['Life insurance'],0,,70,,FPT - managed,adasd,,40.7448,-73.9052,Construction / Facilities,Highway Maintenance,,123,2,,1,11377,['C#'],New York,1,Who your daddy,Full Time
Woodside,1254,['Life insurance'],0,,53,,FPT - managed,123,,40.7448,-73.9052,Construction / Facilities,HAZMAT,,123,0,,1,11377,['Php'],New York,1,Who is your daddy,Full Time
Woodside,1062,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,40.7448,-73.9052,Construction / Facilities,Foreman,,1000,0,,1,11377,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
Woodside,772,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.7448,-73.9052,Education / Higher Education,Enrollment / General,,2000,0,,1,11377,"['aa', 'Sleep']",New York,2,Job 1514,Full Time
Woodside,695,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.7448,-73.9052,Construction / Facilities,Foreman,,2000,0,,1,11377,"['mySql', 'aa']",New York,1,Job 2341,Full Time
Woodside,305,"['Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,8,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7448,-73.9052,Capital Markets,Trader,,2000,0,,1,11377,"['mySql', 'C#', 'Javascript']",New York,2,Job 1022,Part Time
Woodside,296,"['Health insurance', 'Flexible and remote working options']",0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7448,-73.9052,Capital Markets,Trader,,1000,0,,1,11377,"['Javascript', 'C#']",New York,1,Job 346,Part Time
Woodside,239,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts']",0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7448,-73.9052,Capital Markets,Trader,,2000,0,,1,11377,"['C#', 'Javascript']",New York,2,Job 436,Part Time
Woodside,205,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,91,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Dessc,,40.7448,-73.9052,Capital Markets,Trader,,2000,0,,1,11377,"['Javascript', 'C#']",New York,1,Job 1156,Full Time
Woodside,197,"['Health insurance', 'Life insurance', 'Flexible and remote working options']",0,,90,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,This is description,,40.7448,-73.9052,Capital Markets,Trader,,2000,0,,1,11377,"['Javascript', 'C#']",New York,1,Job 957,Full Time
Woodside,167,"['Health insurance', 'Life insurance']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.7448,-73.9052,Capital Markets,Trader,,1212,0,,1,11377,['Javascript'],New York,2,Job 342,Full Time
Springfield Gardens,2027,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.6699,-73.7509,Education / Higher Education,Enrollment / General,,1000,4,,1,11413,['C#'],New York,1,Job 1446,PART_TIME
Springfield Gardens,1994,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.6699,-73.7509,Capital Markets,Financial Sales / Broker,,1000,2,,1,11413,['Javascript'],New York,1,Job1427_update,PART_TIME
Springfield Gardens,1878,"['PHP', 'SOS']",0,,223,,FPT - managed,Desc,,40.6699,-73.7509,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000,2,,1,11413,"['bb', 'Php']",New York,1,Job1817,PART_TIME
Springfield Gardens,1292,['Life insurance'],0,,70,,FPT - managed,adasd,,40.6699,-73.7509,Construction / Facilities,Highway Maintenance,,123,2,,1,11413,['C#'],New York,1,Who your daddy,Full Time
Springfield Gardens,1271,['Life insurance'],0,,53,,FPT - managed,123,,40.6699,-73.7509,Construction / Facilities,HAZMAT,,123,0,,1,11413,['Php'],New York,1,Who is your daddy,Full Time
Rochelle Park,277,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Who we are looking for: experienced frontend engineers who will play a central role in building out both the large-scale intelligent products that runs in the cloud to improve patients and doctor experiences. As a member of our dynamic, agile team, you will have influence on defining product features, design and implement products features and drive operational excellence, and spearhead the engineering best practices that enable a high-quality product.",,40.9072,-74.0794,Capital Markets,Trader,,20129,0,,1,07662,"['Javascript', 'C#', 'mySql']",New Jersey,1,BE Việt Nam!,Full Time
Queen Creek,858,"['Life insurance', 'Flexible and remote working options']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,job test 713 1037,,33.1987,-111.638,Construction / Facilities,Line Worker,,1233,0,,1,85142,"['mySql', 'aa']",Arizona,1,job test 713 1037,Full Time
Columbia,594,['Retirement benefit or accounts'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,35.629,-87.0206,Fitness / Recreational,Facilities Management,,12000,0,,1,38401,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
Laguna Niguel,131,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.5276,-117.705,Capital Markets,Trader,,,,,,92677,['Javascript'],California,1,Job 132,Full Time
Pflugerville,968,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,30.443,-97.5955,Construction / Facilities,Foreman,,1000,0,,1,78660,"['Javascript', 'Sleep']",Texas,2,FE 001,Full Time
Pflugerville,728,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,116,,VINFAST,Minh chủ võ lâm,,30.443,-97.5955,Construction / Facilities,Foreman,,13213,0,,1,78660,['Sleep'],Texas,1,Minh Chủ Võ Lâm,Contract
Staten Island,1984,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.5954,-74.0754,Capital Markets,Financial Sales / Broker,,1000,2,,1,10305,['Javascript'],New York,1,Job1427_update,PART_TIME
Staten Island,981,"['Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,qqweqwe,,40.5991,-74.1657,Construction / Facilities,Demolitions,,1000,0,,1,10314,"['Javascript', 'C#']",New York,2,FE 0002,Full Time
Staten Island,888,"['Health insurance', 'Flexible and remote working options']",0,,122,,test,developer 1407 0857,,40.5991,-74.1657,Construction / Facilities,Foreman,,1000,0,,1,10314,"['Javascript', 'C#', 'mySql']",New York,1,developer 1407 0857,Part Time
Staten Island,505,"['Life insurance', 'More pay', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.5991,-74.1657,Education / Higher Education,Teacher - Preschool,,2000,2,,1,10314,"['Javascript', 'C#', 'Php', 'aa', 'bb']",New York,1,Job 1136_update_v2,Full Time
Staten Island,493,"['Life insurance', 'More pay', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.5991,-74.1657,Education / Higher Education,Teacher - Preschool,,2000,2,,1,10314,"['Javascript', 'C#', 'Php', 'aa', 'bb']",New York,1,Job 1136_update_v2,Full Time
Staten Island,492,"['Life insurance', 'More pay', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.5991,-74.1657,Education / Higher Education,Teacher - Preschool,,2000,2,,1,10314,"['Javascript', 'C#', 'Php', 'aa', 'bb']",New York,1,Job 1136_update_v2,Full Time
